id,name,credits,tags,subject,term,eligible_grades,prerequisite,corequisite,elective,schools
0356VIRKS,KVS AP MICRO ECO GT  (Summer only),0.5,"AP,GT,VIR",Social Studies,"Semester 1, Semester 2","11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0357,The History and Legacy of World War 2,0.5,,Social Studies,"Semester 1, Semester 2","11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Jordan HS"
0358,Engines of Change Through History,0.5,,Social Studies,Semester 1,"12th, 11th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0360,Psychology (Dual Credit),0.5,DC,Social Studies,"Semester 1, Semester 2","11th, 12th",N/A,N/A,True,"Raines Academy,Opportunity Awareness Center,Miller Career and Tech Center,Cinco Ranch HS,Morton Ranch HS,Jordan HS"
0361,Psychology,0.5,,Elective,"Semester 1, Semester 2","10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0361VIR,KVS Psychology,0.5,VIR,Elective,"Semester 1, Semester 2","9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0361VIRKS,KVS Psychology  (Summer only),0.5,VIR,Elective,"Semester 1, Semester 2","9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0362,AP Psychology,0.5,AP,Elective,"Semester 1, Semester 2","10th, 11th, 12th",N/A,Psychology KAP,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0362VIR,KVS AP Psychology,0.5,"AP,VIR",Elective,"Semester 1, Semester 2","9th, 10th, 11th, 12th","Psychology KAP , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0362VIRKS,KVS AP Psychology  (Summer only),0.5,"AP,VIR",Elective,"Semester 1, Semester 2","9th, 10th, 11th, 12th","Psychology KAP , REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0365,Psychology KAP,0.5,KAP,Elective,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0365VIR,KVS Psychology KAP,0.5,"VIR,KAP",Elective,"Semester 1, Semester 2","9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0365VIRKS,KVS Psychology KAP  (Summer only),0.5,"VIR,KAP",Elective,"Semester 1, Semester 2","9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0381A,African American Studies A,0.5,,Social Studies,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0381B,African American Studies B,0.5,,Social Studies,Semester 2,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0381IA,AFAMSTUD A,0.5,,Social Studies,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0381IB,AFAMSTUD B,0.5,,Social Studies,Semester 2,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0382A,Mexican American Studies A,0.5,,Social Studies,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0382B,Mexican American Studies B,0.5,,Social Studies,Semester 2,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0404A,Integrated Physics & Chemistry A,0.5,,Science,Semester 1,"9th, 10th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0404B,Integrated Physics & Chemistry B,0.5,,Science,Semester 1,"9th, 10th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0404VIRKSA,KVS Integrated Physics & Chemistry A  (Summer only,0.5,VIR,Science,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0404VIRKSB,KVS Integrated Physics & Chemistry B  (Summer only,0.5,VIR,Science,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0411A,Biology A,0.5,,Science,Semester 1,"9th, 10th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0411B,Biology B,0.5,,Science,Semester 1,"9th, 10th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0413A,Forensic Science A,0.5,CTE,Science,Semester 1,"11th, 12th","Biology and Chemistry , It is highly recommended that Anatomy & Physiology as well as  Law Enforcement I be taken prior to this course.",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0413B,Forensic Science B,0.5,CTE,Science,Semester 2,"11th, 12th",Biology and Chemistry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0413CB,FND FORENSCI B,0.5,FND,Science,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0413VA,Forensic Science A,0.5,MCTC,Science,Semester 1,"11th, 12th",Biology and Chemistry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0413VB,Forensic Science B,0.5,MCTC,Science,Semester 2,"11th, 12th",Chemistry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0415A,Anatomy & Physiology A,0.5,CTE,Science,Semester 1,"11th, 12th",Biology and Chemistry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0415B,Anatomy & Physiology B,0.5,CTE,Science,Semester 2,"11th, 12th",Biology and Chemistry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0416A,AP Biology A,0.5,AP,Science,Semester 1,"11th, 12th",Biology and Chemistry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0416B,AP Biology B,0.5,AP,Science,Semester 2,"11th, 12th",Biology and Chemistry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0417A,AP-Biology GT A,0.5,"AP,GT",Science,Semester 1,"11th, 12th","Biology and Chemistry , Requires Science GT Identification",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0417B,AP-Biology GT B,0.5,"AP,GT",Science,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0421A,Chemistry A,0.5,,Science,Semester 1,"10th, 11th, 12th",Biology and Algebra 1,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0421B,Chemistry B,0.5,,Science,Semester 1,"10th, 11th, 12th",Biology and Algebra 1,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0426A,AP Chemistry A,0.5,AP,Science,Semester 1,"11th, 12th",Chemistry and Algebra 2,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0426B,AP Chemistry B,0.5,AP,Science,Semester 2,"11th, 12th",Chemistry and Algebra 2,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0427A,AP-Chemistry GT A,0.5,"AP,GT",Science,Semester 1,"11th, 12th","Chemistry and Algebra 2 , Requires Science GT Identification",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0427B,AP-Chemistry GT B,0.5,"AP,GT",Science,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0431A,Physics A,0.5,,Science,Semester 1,"10th, 11th, 12th",Geometry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0431B,Physics B,0.5,,Science,Semester 2,"10th, 11th, 12th",Geometry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0440A,Aquatic Science A,0.5,,Science,Semester 1,"11th, 12th","Biology and an additional science course selected from the following: IPC, Chemistry, or Physics.",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0440B,Aquatic Science B,0.5,,Science,Semester 2,"11th, 12th","Biology and an additional science course selected from the following: IPC, Chemistry, or Physics.",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0453A,Environmental Systems A,0.5,,Science,Semester 1,"11th, 12th","Biology and an additional science course selected from the following: IPC, Chemistry, or Physics.",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0453B,Environmental Systems B,0.5,,Science,Semester 2,"11th, 12th","Biology and an additional science course selected from the following: IPC, Chemistry, or Physics.",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0454A,AP Environmental Science A,0.5,AP,Science,Semester 1,"11th, 12th",Biology and Chemistry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0454B,AP Environmental Science B,0.5,AP,Science,Semester 2,"11th, 12th",Biology and Chemistry,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0455A,AP Environmental Science GT A,0.5,"AP,GT",Science,Semester 1,"11th, 12th","Biology and Chemistry , Requires Science GT Identification",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0455B,AP Environmental Science GT B,0.5,"AP,GT",Science,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0461A,Earth and Space Science A,0.5,,Science,Semester 1,"11th, 12th","Biology and Chemistry, plus an additional science course which may be taken concurrently; 3 math credits, one of which may be taken concurrently.",An additional science and math credit,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS"
0461B,Earth and Space Science B,0.5,,Science,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS"
0466A,AP Physics 1A,0.5,AP,Science,Semester 1,"10th, 11th, 12th","Geometry  , It is highly recommended that Algebra 2 be taken prior to this course.",N/A,True,"Seven Lakes HS,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0466AP,AP PHYSICS 1,1,AP,Science,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0466B,AP Physics 1B,0.5,AP,Science,Semester 1,"10th, 11th, 12th",Geometry,N/A,True,"Seven Lakes HS,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0467A,AP PHYSICS 1 GT A,0.5,"AP,GT",Science,Semester 1,"10th, 11th, 12th","Geometry , Requires Science GT Identification. It is highly recommended that Algebra 2 be taken prior to this course.",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0467B,AP PHYSICS 1 GT B,0.5,"AP,GT",Science,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0468A,AP Physics 2A,0.5,AP,Science,Semester 1,"11th, 12th","AP Physics 1 and Algebra 2 , It is highly recommended that Precalculus be taken prior to this course.",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0468B,AP Physics 2B,0.5,AP,Science,Semester 2,"11th, 12th",AP Physics 1 and Algebra 2,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0469A,AP PHYSICS 2 GT A,0.5,"AP,GT",Science,Semester 1,"11th, 12th","AP Physics 1, Algebra 2 , Requires Science GT Identification. It is highly recommended that Precalculus be taken prior to this course.",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0469B,AP PHYSICS 2 GT B,0.5,"AP,GT",Science,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0471A,Biology KAP A,0.5,KAP,Science,Semester 1,"9th, 10th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0471B,Biology KAP B,0.5,KAP,Science,Semester 1,"9th, 10th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0472A,Biology KAP/GT A,0.5,"GT,KAP",Science,Semester 1,"9th, 10th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0472B,Biology  KAP/GT B,0.5,"GT,KAP",Science,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0473A,Chemistry KAP A,0.5,KAP,Science,Semester 1,"10th, 11th, 12th",Biology and Algebra 1,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0473B,Chemistry KAP B,0.5,KAP,Science,Semester 1,"10th, 11th, 12th",Biology and Algebra 1,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0474A,Chemistry KAP/GT A,0.5,"GT,KAP",Science,Semester 1,"10th, 11th, 12th","Biology, Algebra 1 , Requires Science GT Identification",N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
0474B,Chemistry KAP/GT B,0.5,"GT,KAP",Science,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Raines Academy,Tompkins HS,Taylor HS,Opportunity Awareness Center,Miller Career and Tech Center,Mayde Creek HS,Cinco Ranch HS,Morton Ranch HS,Paetow HS,Jordan HS"
